"country";"fua_id";"fua_name";"tech";"index";"rankindex";"pat";"rankpat";"rel";"rankrel";"rca";"rankrca"
"ID";"ID51";"Magelang";"Autonomous vehicles";13,71;135;0;126;1,07;135;0;126
"ID";"ID52";"Malang";"Autonomous vehicles";9,03;149;0;126;0,24;149;0;126
"ID";"ID55";"Medan";"Autonomous vehicles";1,34;172;0;126;0,01;172;0;126
"ID";"ID7";"Batam";"Autonomous vehicles";16,39;127;0;126;1,46;127;0;126
"ID";"ID70";"Pemalang";"Autonomous vehicles";13,71;135;0;126;1,07;135;0;126
"ID";"ID85";"Semarang";"Autonomous vehicles";12,37;139;0;126;0,77;139;0;126
"ID";"ID88";"Sidoarjo";"Autonomous vehicles";0;176;0;126;0;176;0;126
"ID";"ID9";"Batu";"Autonomous vehicles";15,05;131;0;126;1,18;131;0;126
"ID";"ID91";"Subang";"Autonomous vehicles";24,75;102;0;126;5,53;101;0;126
"ID";"ID92";"Sukabumi";"Autonomous vehicles";0;176;0;126;0;176;0;126
"ID";"ID93";"Sumedang";"Autonomous vehicles";9,36;148;0;126;0,26;148;0;126
"ID";"ID95";"Surabaya";"Autonomous vehicles";11,71;141;0;126;0,54;141;0;126
"ID";"ID97";"Tanjung Balai-Meral";"Autonomous vehicles";19,4;118;0;126;2,69;118;0;126
"JP";"JPA01";"Hokkaido";"Autonomous vehicles";27,09;95;0;126;7,89;91;0;126
"JP";"JPB02";"Aomori";"Autonomous vehicles";29,77;87;0;126;10,92;78;0;126
"JP";"JPB03";"Iwate";"Autonomous vehicles";32,44;79;0;126;15,12;60;0;126
"JP";"JPB04";"Miyagi";"Autonomous vehicles";58,86;66;3;58;9,74;83;0,13;69
"JP";"JPB05";"Akita";"Autonomous vehicles";34,11;75;0;126;18,74;45;0;126
"JP";"JPB06";"Yamagata";"Autonomous vehicles";30,1;86;0;126;11,91;72;0;126
"JP";"JPB07";"Fukushima";"Autonomous vehicles";58,19;68;2;62;9,42;84;0,14;66
"JP";"JPC08";"Ibaraki";"Autonomous vehicles";94,98;6;205;10;38,63;10;1,46;5
"JP";"JPC09";"Tochigi";"Autonomous vehicles";69,9;48;10;42;18,56;47;0,29;56
"JP";"JPC10";"Gumma";"Autonomous vehicles";74,58;40;16;31;17,99;48;0,38;44
"JP";"JPC19";"Yamanashi";"Autonomous vehicles";65,22;56;4;53;16,22;56;0,35;50
"JP";"JPC20";"Nagano";"Autonomous vehicles";75,59;38;12;39;25,88;29;0,36;48
"JP";"JPD13";"Tokyo";"Autonomous vehicles";99,67;2;2567;1;60,83;1;1,09;10
"JP";"JPE15";"Niigata";"Autonomous vehicles";57,53;70;3;58;8,56;89;0,13;69
"JP";"JPE16";"Toyama";"Autonomous vehicles";60,87;64;5;51;6,39;97;0,29;56
"JP";"JPE17";"Ishikawa";"Autonomous vehicles";58,86;66;1;68;17,77;50;0,09;72
"JP";"JPE18";"Fukui";"Autonomous vehicles";61,87;62;3;58;12,37;67;0,23;59
"JP";"JPF21";"Gifu";"Autonomous vehicles";32,11;80;0;126;13,52;62;0;126
"JP";"JPF22";"Shizuoka";"Autonomous vehicles";93,98;8;172;12;35,31;13;1,17;8
"JP";"JPF23";"Aichi";"Autonomous vehicles";98,66;4;512;5;49,63;3;1,68;2
"JP";"JPF24";"Mie";"Autonomous vehicles";74,58;40;29;22;11,98;71;0,47;37
"JP";"JPG25";"Shiga";"Autonomous vehicles";64,21;58;8;46;11,41;74;0,11;71
"JP";"JPG26";"Kyoto";"Autonomous vehicles";90,3;14;196;11;32;19;0,74;25
"JP";"JPG27";"Osaka";"Autonomous vehicles";91,97;11;383;7;34;16;0,78;24
"JP";"JPG29";"Nara";"Autonomous vehicles";61,54;63;3;58;12,03;70;0,26;57
"JP";"JPG30";"Wakayama";"Autonomous vehicles";21,74;111;0;126;4,28;110;0;126
"JP";"JPH31";"Tottori";"Autonomous vehicles";33,44;77;0;126;15,81;58;0;126
"JP";"JPH32";"Shimane";"Autonomous vehicles";68,56;50;1;68;23,71;36;0,61;30
"JP";"JPH33";"Okayama";"Autonomous vehicles";58,19;68;3;58;9,1;85;0,13;69
"JP";"JPH34";"Hiroshima";"Autonomous vehicles";93,31;9;65;15;38,32;11;1,6;4
"JP";"JPH35";"Yamaguchi";"Autonomous vehicles";52,17;73;1;68;4,01;112;0,04;73
"JP";"JPI36";"Tokushima";"Autonomous vehicles";27,76;93;0;126;8,81;88;0;126
"JP";"JPI37";"Kagawa";"Autonomous vehicles";75,59;38;12;39;17,61;51;0,7;26
"JP";"JPI38";"Ehime";"Autonomous vehicles";23,75;105;0;126;4,93;104;0;126
"JP";"JPI39";"Kochi";"Autonomous vehicles";24,08;104;0;126;5,49;103;0;126
"JP";"JPJ40";"Fukuoka";"Autonomous vehicles";63,21;59;6;50;11,37;76;0,16;65
"JP";"JPJ41";"Saga";"Autonomous vehicles";26,42;97;0;126;7,45;93;0;126
"JP";"JPJ42";"Nagasaki";"Autonomous vehicles";56,52;71;1;68;9,9;82;0,18;64
"JP";"JPJ43";"Kumamoto";"Autonomous vehicles";78,26;30;14;36;16,47;54;0,9;18
"JP";"JPJ44";"Oita";"Autonomous vehicles";24,41;103;0;126;5,52;102;0;126
"JP";"JPJ45";"Miyazaki";"Autonomous vehicles";30,43;85;0;126;12,03;70;0;126
"JP";"JPJ46";"Kagoshima";"Autonomous vehicles";54,85;72;1;68;6,54;96;0,24;58
"JP";"JPJ47";"Okinawa";"Autonomous vehicles";28,09;92;0;126;8,84;87;0;126
"KH";"KH2";"Kampong Saom";"Autonomous vehicles";17,06;125;0;126;1,66;125;0;126
"KH";"KH3";"Phnom Penh";"Autonomous vehicles";11,37;142;0;126;0,51;142;0;126
"KP";"KP14";"Sariwon";"Autonomous vehicles";5,35;160;0;126;0,1;160;0;126
"KP";"KP2";"Haeju";"Autonomous vehicles";3,68;165;0;126;0,06;165;0;126
"KP";"KP3";"Hamhung";"Autonomous vehicles";21,07;113;0;126;3,92;113;0;126
"KR";"KR011";"Seoul";"Autonomous vehicles";98,66;4;1534;3;39,95;7;1,44;6
"KR";"KR012";"Incheon";"Autonomous vehicles";86,62;20;61;17;19,4;41;0,82;22
"KR";"KR021";"Busan";"Autonomous vehicles";75,59;38;18;30;20,45;40;0,36;48
"KR";"KR022";"Ulsan";"Autonomous vehicles";73,24;44;8;46;23,74;35;0,39;42
"KR";"KR023";"Gyeongsangnam-do";"Autonomous vehicles";89,3;16;39;19;33,96;17;0,91;17
"KR";"KR031";"Daegu";"Autonomous vehicles";82,94;22;26;23;20,96;38;0,62;29
"KR";"KR032";"Gyeongsangbuk-do";"Autonomous vehicles";74,25;42;20;28;13,68;61;0,38;44
"KR";"KR041";"Gwangju";"Autonomous vehicles";88,29;18;24;24;33,44;18;0,94;15
"KR";"KR042";"Jeollabuk-do";"Autonomous vehicles";66,89;52;8;46;16,22;56;0,34;51
"KR";"KR043";"Jeollanam-do";"Autonomous vehicles";69,9;48;12;39;11,57;73;0,57;33
"KR";"KR051";"Daejeon";"Autonomous vehicles";70,9;46;54;18;6,12;98;0,21;60
"KR";"KR052";"Chungcheongbuk-do";"Autonomous vehicles";78,26;30;15;33;20,65;39;0,49;36
"KR";"KR053";"Chungcheongnam-do";"Autonomous vehicles";75,92;36;15;33;19,22;44;0,39;42
"KR";"KR061";"Gangwon-do";"Autonomous vehicles";33,78;76;0;126;18,57;46;0;126
"KR";"KR071";"Jeju-do";"Autonomous vehicles";71,91;45;3;58;30,66;20;0,37;46
"LA";"LA4";"Vientiane";"Autonomous vehicles";3,34;166;0;126;0,05;166;0;126
"MM";"MM18";"Yangon";"Autonomous vehicles";0;176;0;126;0;176;0;126
"MM";"MM5";"Mandalay";"Autonomous vehicles";3,01;167;0;126;0,04;167;0;126
"MN";"MN1";"Ulaanbaatar";"Autonomous vehicles";31,1;83;0;126;12,56;66;0;126
"MY";"MY1";"Alor Setar";"Autonomous vehicles";31,44;82;0;126;12,64;65;0;126
"MY";"MY12";"Kota Kinabalu";"Autonomous vehicles";22,41;109;0;126;4,36;108;0;126
"MY";"MY13";"Kuala Lumpur";"Autonomous vehicles";60,87;64;1;68;19,28;43;0,19;62
"MY";"MY14";"Kuala Terengganu";"Autonomous vehicles";10,03;146;0;126;0,29;146;0;126
"MY";"MY15";"Kuantan";"Autonomous vehicles";13,04;137;0;126;1,06;137;0;126
"MY";"MY16";"Kuching";"Autonomous vehicles";15,38;130;0;126;1,2;130;0;126
"MY";"MY17";"Kulim";"Autonomous vehicles";29,43;88;0;126;10,87;79;0;126
"MY";"MY19";"Melaka";"Autonomous vehicles";19,73;117;0;126;2,77;117;0;126
"MY";"MY2";"Batu Pahat";"Autonomous vehicles";22,74;108;0;126;4,48;107;0;126
"MY";"MY21";"Pasir Gudang";"Autonomous vehicles";4,01;164;0;126;0,07;164;0;126
"MY";"MY22";"Rawang";"Autonomous vehicles";5,35;160;0;126;0,1;160;0;126
"MY";"MY24";"Seremban";"Autonomous vehicles";16,05;128;0;126;1,45;128;0;126
"MY";"MY25";"Sibu";"Autonomous vehicles";2,01;170;0;126;0,02;170;0;126
"MY";"MY26";"Sungai Petani";"Autonomous vehicles";28,43;91;0;126;9,08;86;0;126
"MY";"MY27";"Taiping";"Autonomous vehicles";25,75;99;0;126;6,76;95;0;126
"MY";"MY29";"Sandakan";"Autonomous vehicles";2,01;170;0;126;0,02;170;0;126
"MY";"MY3";"Bintulu";"Autonomous vehicles";2,68;168;0;126;0,03;168;0;126
"MY";"MY4";"Bukit Mertajam";"Autonomous vehicles";30,77;84;0;126;12,24;68;0;126
"MY";"MY5";"Butterworth";"Autonomous vehicles";28,76;90;0;126;10,03;81;0;126
"MY";"MY6";"Gelugor";"Autonomous vehicles";32,78;78;0;126;15,33;59;0;126
"MY";"MY7";"George Town";"Autonomous vehicles";25,42;100;0;126;5,86;99;0;126
"MY";"MY8";"Ipoh";"Autonomous vehicles";31,77;81;0;126;13,08;63;0;126
"MY";"MY9";"Johor Bahru";"Autonomous vehicles";36,79;74;0;126;28,17;24;0;126
"PH";"PH1";"Angeles";"Autonomous vehicles";4,01;164;0;126;0,07;164;0;126
"PH";"PH12";"Cebu";"Autonomous vehicles";22,07;110;0;126;4,31;109;0;126
"PH";"PH15";"Davao";"Autonomous vehicles";12,04;140;0;126;0,63;140;0;126
"PH";"PH18";"General Santos";"Autonomous vehicles";12,71;138;0;126;0,78;138;0;126
"PH";"PH2";"Bacolod";"Autonomous vehicles";20,74;114;0;126;3,89;114;0;126
"PH";"PH21";"Iloilo";"Autonomous vehicles";20,4;115;0;126;3,57;115;0;126
"PH";"PH29";"Lucena";"Autonomous vehicles";20,07;116;0;126;3,37;116;0;126
"PH";"PH3";"Baguio";"Autonomous vehicles";7,36;154;0;126;0,19;154;0;126
"PH";"PH32";"Manila";"Autonomous vehicles";26,76;96;0;126;7,67;92;0;126
"PH";"PH35";"Olongapo";"Autonomous vehicles";2,68;168;0;126;0,03;168;0;126
"PH";"PH41";"San Pablo";"Autonomous vehicles";14,72;132;0;126;1,17;132;0;126
"PH";"PH46";"Tarlac";"Autonomous vehicles";8,36;151;0;126;0,2;151;0;126
"PH";"PH49";"San Carlos";"Autonomous vehicles";10,7;144;0;126;0,47;144;0;126
"PH";"PH5";"Batangas";"Autonomous vehicles";27,42;94;0;126;8,29;90;0;126
"PH";"PH50";"San Carlos";"Autonomous vehicles";10,7;144;0;126;0,47;144;0;126
"PH";"PH51";"San Fernando";"Autonomous vehicles";5,35;160;0;126;0,1;160;0;126
"PH";"PH52";"San Fernando";"Autonomous vehicles";5,35;160;0;126;0,1;160;0;126
"PH";"PH9";"Cagayan de Oro";"Autonomous vehicles";25,08;101;0;126;5,79;100;0;126
"SG";"SGZZZ";"Singapore";"Autonomous vehicles";92,98;10;105;14;34,67;14;0,98;12
"TH";"TH1";"Bangkok";"Autonomous vehicles";65,22;56;3;58;16,11;57;0,38;44
"TH";"TH10";"Nakhon Si Thammarat";"Autonomous vehicles";26,09;98;0;126;6,98;94;0;126
"TH";"TH11";"Nonthaburi";"Autonomous vehicles";23,41;106;0;126;4,86;105;0;126
"TH";"TH12";"Phitsanulok";"Autonomous vehicles";10,37;145;0;126;0,43;145;0;126
"TH";"TH13";"Rayong";"Autonomous vehicles";18,06;122;0;126;2;122;0;126
"TH";"TH14";"Samut Prakan";"Autonomous vehicles";21,4;112;0;126;4,08;111;0;126
"TH";"TH16";"Surat Thani";"Autonomous vehicles";18,73;120;0;126;2,29;120;0;126
"TH";"TH17";"Ubon Ratchathani";"Autonomous vehicles";1,34;172;0;126;0,01;172;0;126
"TH";"TH18";"Udon Thani";"Autonomous vehicles";17,73;123;0;126;1,98;123;0;126
"TH";"TH2";"Chiang Mai";"Autonomous vehicles";17,39;124;0;126;1,93;124;0;126
"TH";"TH3";"Chon Buri";"Autonomous vehicles";15,72;129;0;126;1,43;129;0;126
"TH";"TH5";"Khlong Luang";"Autonomous vehicles";19,06;119;0;126;2,56;119;0;126
"TH";"TH6";"Khon Kaen";"Autonomous vehicles";8,36;151;0;126;0,2;151;0;126
"TH";"TH7";"Lampang";"Autonomous vehicles";9,7;147;0;126;0,27;147;0;126
"TH";"TH8";"Nakhon Pathom";"Autonomous vehicles";14,38;133;0;126;1,14;133;0;126
"TH";"TH9";"Nakhon Ratchasima";"Autonomous vehicles";7,02;155;0;126;0,16;155;0;126
"TW";"TW000";"Chinese Taipei";"Autonomous vehicles";80,6;25;35;21;19,35;42;0,43;40
"CN";"CN12";"Beijing";"Nuclear energy";87,41;20;21;5;4,65;98;0,61;23
"CN";"CN126";"Nanchang";"Nuclear energy";45,68;47;0;106;16,27;40;0;106
"CN";"CN128";"Nanning";"Nuclear energy";41,73;58;0;106;13,2;52;0;106
"CN";"CN153";"Shijiazhuang";"Nuclear energy";49,64;36;0;106;21,42;25;0;106
"CN";"CN161";"Taiyuan";"Nuclear energy";46,76;44;0;106;17,86;37;0;106
"CN";"CN164";"Urumqi";"Nuclear energy";33,09;82;0;106;6,76;78;0;106
"CN";"CN167";"Wuhan";"Nuclear energy";79,86;32;1;29;9,58;66;0,2;29
"CN";"CN169";"Xian";"Nuclear energy";90,29;14;2;20;61,36;9;1,45;12
"CN";"CN17";"Changsha";"Nuclear energy";50;35;0;106;22,27;23;0;106
"CN";"CN191";"Shenzhen";"Nuclear energy";88,85;18;61;3;4,53;100;0,86;19
"CN";"CN20";"Chengdu";"Nuclear energy";94,24;6;4;10;57,56;10;1,57;8
"CN";"CN23";"Chongqing";"Nuclear energy";32,01;85;0;106;6,02;81;0;106
"CN";"CN238";"Changchun";"Nuclear energy";32,73;83;0;106;6,55;79;0;106
"CN";"CN277";"Hangzhou";"Nuclear energy";78,78;33;1;29;5,25;89;0,07;32
"CN";"CN280";"Harbin";"Nuclear energy";43,17;54;0;106;13,89;47;0;106
"CN";"CN282";"Hefei";"Nuclear energy";86,69;24;2;20;29,51;21;1,32;15
"CN";"CN335";"Nanjing";"Nuclear energy";50,36;34;0;106;23,5;22;0;106
"CN";"CN357";"Shanghai";"Nuclear energy";87,05;22;8;8;5;93;0,43;26
"CN";"CN362";"Shenyang";"Nuclear energy";87,05;22;2;20;43,39;16;0,92;18
"CN";"CN383";"Tianjin";"Nuclear energy";44,24;51;0;106;14,48;44;0;106
"CN";"CN393";"Weifang";"Nuclear energy";80,58;30;1;29;13,48;48;0,12;30
"CN";"CN400";"Xiamen";"Nuclear energy";38,85;66;0;106;10,77;61;0;106
"CN";"CN48";"Guangzhou";"Nuclear energy";30,94;88;0;106;5,64;84;0;106
"CN";"CN50";"Guiyang";"Nuclear energy";31,29;87;0;106;5,85;83;0;106
"CN";"CN64";"Inner Mongolia";"Nuclear energy";41,37;59;0;106;12,67;53;0;106
"CN";"CN95";"Kunming";"Nuclear energy";33,45;81;0;106;6,83;77;0;106
"CN";"CN98";"Lanzhou";"Nuclear energy";42,45;56;0;106;13,33;50;0;106
"ID";"ID102";"Tasikmalaya";"Nuclear energy";0;174;0;106;0;174;0;106
"ID";"ID107";"Yogyakarta";"Nuclear energy";26,98;99;0;106;4,75;97;0;106
"ID";"ID109";"Gorontalo";"Nuclear energy";11,87;141;0;106;0,22;141;0;106
"ID";"ID14";"Bogor";"Nuclear energy";28,78;94;0;106;5,1;92;0;106
"ID";"ID2";"Balikpapan";"Nuclear energy";5,04;160;0;106;0,06;160;0;106
"ID";"ID27";"Denpasar";"Nuclear energy";12,59;139;0;106;0,24;139;0;106
"ID";"ID30";"Gresik";"Nuclear energy";11,51;142;0;106;0,17;142;0;106
"ID";"ID33";"Jakarta";"Nuclear energy";25,18;104;0;106;2,2;104;0;106
"ID";"ID4";"Bandung";"Nuclear energy";23,02;110;0;106;1,5;110;0;106
"ID";"ID41";"Klaten";"Nuclear energy";5,04;160;0;106;0,06;160;0;106
"ID";"ID42";"Kudus";"Nuclear energy";5,04;160;0;106;0,06;160;0;106
"ID";"ID51";"Magelang";"Nuclear energy";5,04;160;0;106;0,06;160;0;106
"ID";"ID52";"Malang";"Nuclear energy";3,6;164;0;106;0,03;164;0;106
"ID";"ID55";"Medan";"Nuclear energy";0;174;0;106;0;174;0;106
"ID";"ID7";"Batam";"Nuclear energy";17,27;126;0;106;0,48;126;0;106
"ID";"ID70";"Pemalang";"Nuclear energy";5,04;160;0;106;0,06;160;0;106
"ID";"ID85";"Semarang";"Nuclear energy";29,86;91;0;106;5,27;87;0;106
"ID";"ID88";"Sidoarjo";"Nuclear energy";0;174;0;106;0;174;0;106
"ID";"ID9";"Batu";"Nuclear energy";10,79;144;0;106;0,16;144;0;106
"ID";"ID91";"Subang";"Nuclear energy";31,65;86;0;106;5,98;82;0;106
"ID";"ID92";"Sukabumi";"Nuclear energy";2,16;168;0;106;0,01;168;0;106
"ID";"ID93";"Sumedang";"Nuclear energy";17,99;124;0;106;0,49;124;0;106
"ID";"ID95";"Surabaya";"Nuclear energy";18,35;123;0;106;0,61;123;0;106
"ID";"ID97";"Tanjung Balai-Meral";"Nuclear energy";15,83;130;0;106;0,37;130;0;106
"JP";"JPA01";"Hokkaido";"Nuclear energy";89,57;15;2;20;31,6;18;2,06;5
"JP";"JPB02";"Aomori";"Nuclear energy";44,96;49;0;106;15,27;42;0;106
"JP";"JPB03";"Iwate";"Nuclear energy";40,65;61;0;106;12,14;55;0;106
"JP";"JPB04";"Miyagi";"Nuclear energy";87,77;19;2;20;30,59;20;1,52;10
"JP";"JPB05";"Akita";"Nuclear energy";34,53;78;0;106;7,61;74;0;106
"JP";"JPB06";"Yamagata";"Nuclear energy";39,21;65;0;106;11,02;60;0;106
"JP";"JPB07";"Fukushima";"Nuclear energy";47,12;43;0;106;18,08;35;0;106
"JP";"JPC08";"Ibaraki";"Nuclear energy";96,76;3;20;6;63,68;8;2,43;4
"JP";"JPC09";"Tochigi";"Nuclear energy";43,53;53;0;106;13,97;46;0;106
"JP";"JPC10";"Gumma";"Nuclear energy";46,04;46;0;106;17,6;39;0;106
"JP";"JPC19";"Yamanashi";"Nuclear energy";48,92;38;0;106;20,21;29;0;106
"JP";"JPC20";"Nagano";"Nuclear energy";42,81;55;0;106;13,34;49;0;106
"JP";"JPD13";"Tokyo";"Nuclear energy";92,81;8;89;2;35,03;17;0,65;22
"JP";"JPE15";"Niigata";"Nuclear energy";45,32;48;0;106;15,93;41;0;106
"JP";"JPE16";"Toyama";"Nuclear energy";35,97;74;0;106;8,45;70;0;106
"JP";"JPE17";"Ishikawa";"Nuclear energy";35,25;76;0;106;8,15;72;0;106
"JP";"JPE18";"Fukui";"Nuclear energy";40,29;62;0;106;12,08;56;0;106
"JP";"JPF21";"Gifu";"Nuclear energy";44,6;50;0;106;14,7;43;0;106
"JP";"JPF22";"Shizuoka";"Nuclear energy";36,33;73;0;106;8,51;69;0;106
"JP";"JPF23";"Aichi";"Nuclear energy";80,94;29;1;29;18,07;36;0,06;33
"JP";"JPF24";"Mie";"Nuclear energy";37,77;69;0;106;9,89;64;0;106
"JP";"JPG25";"Shiga";"Nuclear energy";80,22;31;1;29;11,79;59;0,23;28
"JP";"JPG26";"Kyoto";"Nuclear energy";48,2;40;0;106;19,89;31;0;106
"JP";"JPG27";"Osaka";"Nuclear energy";86,69;24;3;14;21,53;24;0,1;31
"JP";"JPG29";"Nara";"Nuclear energy";36,69;72;0;106;8,55;68;0;106
"JP";"JPG30";"Wakayama";"Nuclear energy";26,26;101;0;106;4,46;101;0;106
"JP";"JPH31";"Tottori";"Nuclear energy";30,58;89;0;106;5,41;85;0;106
"JP";"JPH32";"Shimane";"Nuclear energy";42,09;57;0;106;13,23;51;0;106
"JP";"JPH33";"Okayama";"Nuclear energy";88,85;18;2;20;45,86;15;1,52;10
"JP";"JPH34";"Hiroshima";"Nuclear energy";82,73;26;1;29;31,4;19;0,42;27
"JP";"JPH35";"Yamaguchi";"Nuclear energy";48,56;39;0;106;19,92;30;0;106
"JP";"JPI36";"Tokushima";"Nuclear energy";26,62;100;0;106;4,53;100;0;106
"JP";"JPI37";"Kagawa";"Nuclear energy";35,61;75;0;106;8,39;71;0;106
"JP";"JPI38";"Ehime";"Nuclear energy";47,84;41;0;106;19,71;32;0;106
"JP";"JPI39";"Kochi";"Nuclear energy";43,88;52;0;106;14,24;45;0;106
"JP";"JPJ40";"Fukuoka";"Nuclear energy";93,17;7;3;14;67,66;3;1,37;13
"JP";"JPJ41";"Saga";"Nuclear energy";46,4;45;0;106;17,83;38;0;106
"JP";"JPJ42";"Nagasaki";"Nuclear energy";39,57;64;0;106;11,84;58;0;106
"JP";"JPJ43";"Kumamoto";"Nuclear energy";38,13;68;0;106;10,06;63;0;106
"JP";"JPJ44";"Oita";"Nuclear energy";38,49;67;0;106;10,13;62;0;106
"JP";"JPJ45";"Miyazaki";"Nuclear energy";28,06;96;0;106;4,89;94;0;106
"JP";"JPJ46";"Kagoshima";"Nuclear energy";29,5;92;0;106;5,26;88;0;106
"JP";"JPJ47";"Okinawa";"Nuclear energy";41,01;60;0;106;12,32;54;0;106
"KH";"KH2";"Kampong Saom";"Nuclear energy";10,43;145;0;106;0,14;145;0;106
"KH";"KH3";"Phnom Penh";"Nuclear energy";29,14;93;0;106;5,21;90;0;106
"KP";"KP14";"Sariwon";"Nuclear energy";8,27;151;0;106;0,11;151;0;106
"KP";"KP2";"Haeju";"Nuclear energy";20,14;118;0;106;0,94;118;0;106
"KP";"KP3";"Hamhung";"Nuclear energy";6,47;156;0;106;0,07;156;0;106
"KR";"KR011";"Seoul";"Nuclear energy";91,01;11;36;4;20,37;28;0,58;24
"KR";"KR012";"Incheon";"Nuclear energy";49,28;37;0;106;20,81;27;0;106
"KR";"KR021";"Busan";"Nuclear energy";90,29;14;3;14;56,39;11;1,02;17
"KR";"KR022";"Ulsan";"Nuclear energy";96,4;4;6;9;65,76;5;5,06;2
"KR";"KR023";"Gyeongsangnam-do";"Nuclear energy";95,68;5;4;10;65,79;4;1,59;7
"KR";"KR031";"Daegu";"Nuclear energy";92,09;9;3;14;64,34;6;1,21;16
"KR";"KR032";"Gyeongsangbuk-do";"Nuclear energy";97,48;2;14;7;81,31;1;4,53;3
"KR";"KR041";"Gwangju";"Nuclear energy";81,65;28;1;29;19,57;33;0,67;21
"KR";"KR042";"Jeollabuk-do";"Nuclear energy";89,21;16;2;20;52,14;13;1,46;11
"KR";"KR043";"Jeollanam-do";"Nuclear energy";83,81;25;1;29;47,18;14;0,82;20
"KR";"KR051";"Daejeon";"Nuclear energy";100;1;111;1;67,8;2;7,26;1
"KR";"KR052";"Chungcheongbuk-do";"Nuclear energy";82,37;27;1;29;20,84;26;0,56;25
"KR";"KR053";"Chungcheongnam-do";"Nuclear energy";90,65;12;3;14;54,55;12;1,34;14
"KR";"KR061";"Gangwon-do";"Nuclear energy";91,37;10;2;20;63,84;7;1,91;6
"KR";"KR071";"Jeju-do";"Nuclear energy";47,48;42;0;106;18,57;34;0;106
"LA";"LA4";"Vientiane";"Nuclear energy";15,83;130;0;106;0,37;130;0;106
"MM";"MM18";"Yangon";"Nuclear energy";0;174;0;106;0;174;0;106
"MM";"MM5";"Mandalay";"Nuclear energy";2,16;168;0;106;0,01;168;0;106
"MN";"MN1";"Ulaanbaatar";"Nuclear energy";19,06;121;0;106;0,73;121;0;106
"MY";"MY1";"Alor Setar";"Nuclear energy";19,78;119;0;106;0,76;119;0;106
"MY";"MY12";"Kota Kinabalu";"Nuclear energy";19,42;120;0;106;0,74;120;0;106
"MY";"MY13";"Kuala Lumpur";"Nuclear energy";39,93;63;0;106;11,93;57;0;106
"MY";"MY14";"Kuala Terengganu";"Nuclear energy";14,39;134;0;106;0,27;134;0;106
"MY";"MY15";"Kuantan";"Nuclear energy";13,67;136;0;106;0,26;136;0;106
"MY";"MY16";"Kuching";"Nuclear energy";18,71;122;0;106;0,63;122;0;106
"MY";"MY17";"Kulim";"Nuclear energy";20,86;116;0;106;1,05;116;0;106
"MY";"MY19";"Melaka";"Nuclear energy";21,58;114;0;106;1,18;114;0;106
"MY";"MY2";"Batu Pahat";"Nuclear energy";20,5;117;0;106;0,97;117;0;106
"MY";"MY21";"Pasir Gudang";"Nuclear energy";6,47;156;0;106;0,07;156;0;106
"MY";"MY22";"Rawang";"Nuclear energy";8,27;151;0;106;0,11;151;0;106
"MY";"MY24";"Seremban";"Nuclear energy";16,55;128;0;106;0,46;128;0;106
"MY";"MY25";"Sibu";"Nuclear energy";2,16;168;0;106;0,01;168;0;106
"MY";"MY26";"Sungai Petani";"Nuclear energy";34,17;79;0;106;7,42;75;0;106
"MY";"MY27";"Taiping";"Nuclear energy";17,99;124;0;106;0,49;124;0;106
"MY";"MY29";"Sandakan";"Nuclear energy";0;174;0;106;0;174;0;106
"MY";"MY3";"Bintulu";"Nuclear energy";14,39;134;0;106;0,27;134;0;106
"MY";"MY4";"Bukit Mertajam";"Nuclear energy";25,54;103;0;106;2,52;103;0;106
"MY";"MY5";"Butterworth";"Nuclear energy";23,38;109;0;106;1,89;109;0;106
"MY";"MY6";"Gelugor";"Nuclear energy";22,3;112;0;106;1,24;112;0;106
"MY";"MY7";"George Town";"Nuclear energy";30,22;90;0;106;5,4;86;0;106
"MY";"MY8";"Ipoh";"Nuclear energy";22,66;111;0;106;1,44;111;0;106
"MY";"MY9";"Johor Bahru";"Nuclear energy";24,46;106;0;106;2,08;106;0;106
"PH";"PH1";"Angeles";"Nuclear energy";2,16;168;0;106;0,01;168;0;106
"PH";"PH12";"Cebu";"Nuclear energy";14,75;133;0;106;0,31;133;0;106
"PH";"PH15";"Davao";"Nuclear energy";0;174;0;106;0;174;0;106
"PH";"PH18";"General Santos";"Nuclear energy";15,11;132;0;106;0,35;132;0;106
"PH";"PH2";"Bacolod";"Nuclear energy";28,78;94;0;106;5,1;92;0;106
"PH";"PH21";"Iloilo";"Nuclear energy";8,27;151;0;106;0,11;151;0;106
"PH";"PH29";"Lucena";"Nuclear energy";6,83;155;0;106;0,09;155;0;106
"PH";"PH3";"Baguio";"Nuclear energy";9,35;148;0;106;0,12;148;0;106
"PH";"PH32";"Manila";"Nuclear energy";24,82;105;0;106;2,16;105;0;106
"PH";"PH35";"Olongapo";"Nuclear energy";3,96;163;0;106;0,05;163;0;106
"PH";"PH41";"San Pablo";"Nuclear energy";12,23;140;0;106;0,23;140;0;106
"PH";"PH46";"Tarlac";"Nuclear energy";3,24;165;0;106;0,02;165;0;106
"PH";"PH49";"San Carlos";"Nuclear energy";7,19;154;0;106;0,1;154;0;106
"PH";"PH5";"Batangas";"Nuclear energy";16,19;129;0;106;0,41;129;0;106
"PH";"PH50";"San Carlos";"Nuclear energy";7,19;154;0;106;0,1;154;0;106
"PH";"PH51";"San Fernando";"Nuclear energy";9,35;148;0;106;0,12;148;0;106
