Organization Name,Organization Name URL,Full Description,Industries,Headquarters Location,Description,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Exit Date,Exit Date Precision,Trademarks Registered,Monthly Visits,Active Tech Count,Total Products Active,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Downloads Last 30 Days,Most Popular Patent Class,Most Popular Trademark Class,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Number of Funding Rounds,Last Funding Date,Headquarters Regions,Estimated Revenue Range,Top 5 Investors,Most Recent Valuation Range,Date of Most Recent Valuation,Patents Granted,IPO Status,Postal Code,Founded Date,Founded Date Precision,Company Type,Website,LinkedIn,Number of Exits,Number of Exits (IPO),Industry Groups,Number of Founders,Founders,Number of Employees,Funding Status,Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,CB Rank (Organization),CB Rank (Company),Hub Tags,Number of Sub-Orgs,Diversity Spotlight (US Headquarters Only),Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Diversity Investments,Number of Lead Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks)
BetterYeah,https://www.crunchbase.com/organization/betteryeah,Bar-headed Goose is an artificial intelligence application developer that specializes in offering AI application development platforms and collaborative development platforms for businesses.,Artificial Intelligence (AI),"Hangzhou, Zhejiang, China",Bar-headed Goose is an artificial intelligence application developer that specializes in offering AI application development platforms.,10000000,USD,10000000,,,,788,8,,10000000,USD,10000000,,,,10000000,USD,10000000,1,2024-01-03,Asia-Pacific (APAC),,Eminence Ventures,,,,Private,,2021-01-01,year,For Profit,https://www.betteryeah.com,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,Early Stage Venture,Series A,10000000,USD,10000000,Series A,,1,,,"70,573","70,222",,,,,,,,,,,,
Carnegie Foundry,https://www.crunchbase.com/organization/carnegie-foundry,"Carnegie Foundry is a Robotics and AI venture studio accelerating and scaling industrial automation driven by advanced robotics and AI. Carnegie Foundry develops, matures, and commercializes cutting-edge IP and advanced prototypes, already market-tested and primed for new and expanded applications in partnership with the world leader in autonomous robotics and AI - the National Robotics Engineering Center (NREC) at Carnegie Mellon University. Carnegie's business model mitigates the engineering risk, long lead times to market-ready products, and high burn rate which are the most common points of failure for other robotics companies. This allows Carnegie Foundry to build out and spin-off multi-use technology solutions better, faster, and cheaper.","Artificial Intelligence (AI), Biometrics, Industrial Automation, Machine Learning, Robotics","Monroeville, Pennsylvania, United States",Carnegie Foundry is a Robotics and AI venture studio accelerating and scaling industrial automation driven by advanced robotics and AI.,10000000,USD,10000000,,,,,16,,10000000,USD,10000000,,,,,,,2,2022-01-26,"Great Lakes, Northeastern US",$1M to $10M,"United States Steel, Oshkosh",,,,Private,15146,2019-01-01,year,For Profit,http://carnegiefoundry.com,https://www.linkedin.com/company/carnegie-foundry,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",3,"Herman Herman, Jeff Legault, Robert J. Szczerba",1-10,Early Stage Venture,Series A,,,,Series A,,2,,,"73,646","73,269",,,,,,,,,,,,
Tianhu Technology,https://www.crunchbase.com/organization/tianhu-technology,"Tianhu Technology provides drug research and development services through independent collaborative closed-loop iterations, deeply integrating AI solutions with the drug development and production process. Tianhu Technology is an innovative drug R&D company that offers high-throughput phenotypic screening and physical computing technology, as well as AI solutions that are deeply integrated into the drug R&D process.",Artificial Intelligence (AI),"Minhang, Shanghai, China",Tianhu Technology is a computational chemistry and AI-driven innovative drug molecule design provider.,10000000,USD,10000000,,,,,2,,10000000,USD,10000000,,,,,,,2,2024-04-01,Asia-Pacific (APAC),,"Jiaoyan Capital, SenseTime, GSR United Capital, 3E Bioventures, Glory Ventures",,,,Private,,2021-09-01,month,For Profit,https://www.matwings.com,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",1,Liang Hong,11-50,Seed,Seed,,,,Seed,2,7,,,"73,963","73,586",,,,,,,,,,,,
Levity,https://www.crunchbase.com/organization/levity,"Levity is a software company that provides a no-code AI workflow automation platform. It enables non-technical people to build AI-powered workflow automation without code. The platform provides its users with AI blocks, which provide a modular set of capabilities that can be used to build out an application workflow.  Levity combines natural language processing (NLP) and computer vision in a single platform to automate many processes, including signing up, creating an AI Block, and receiving the first predictions in as little as five minutes. It was founded in 2020 and is based in Berlin, Germany.","Artificial Intelligence (AI), Computer Vision, Machine Learning, Natural Language Processing, Software","Berlin, Berlin, Germany",Levity is a software company that provides a no-code AI workflow automation platform.,10000000,USD,10000000,,,1,"198,058",12,33,10000000,USD,10000000,"2,757",,Scientific and electric apparatus and instruments,8300000,USD,8300000,2,2022-10-12,"European Union (EU), Europe, Middle East, and Africa (EMEA)",$1M to $10M,"Scott Belsky, Angular Ventures, Discovery Ventures, Chalfen Ventures, System.One",,,0,Private,10115,2020-01-01,year,For Profit,https://levity.ai,https://www.linkedin.com/company/levityai,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",2,"Gero Keil, Thilo Hüllmann",11-50,Seed,Seed,8300000,USD,8300000,Seed,3,16,,,"75,875","75,482",,,,,,,,,,,,
KodaCloud,https://www.crunchbase.com/organization/kodacloud-inc,"KodaCloud, formerly Art2Wave, is the first company to offer enterprise customers with Cloud Service Wi-Fi that’s powered by patented Artificial Intelligence (AI). KodaCloud is a privately held company with Series A investments from Comcast Ventures, Celtic House Venture Partners and Voyager Capital ($10M). KodaCloud is based in Silicon Valley, California with offices in Ottawa, Canada. KodaCloud’s service consists of a network of Wi-Fi Access Points (AP) that are shipped directly to customer location(s), without the need for a customer to buy equipment or a partner to manage an inventory or shipments. With the use of web-based dashboard, or the use of a smartphone app, a customer or partner can install and activate a Wi-Fi business network in minutes with AP-to-cloud activation using existing LAN and Internet. Without the need to buy equipment or software licenses, and for the cost of most vendors’ maintenance contracts, KodaCloud delivers and manages Wi-Fi networks for a low monthly fee. MSPs benefit from unprecedented profit margins with KodaCloud’s recurring revenue model and customer-direct shipments.","Artificial Intelligence (AI), Cloud Data Services, Optical Communication, Wireless","Campbell, California, United States",KodaCloud brings Artificial Intelligence (AI)-powered Cloud Wi-Fi as a Service to enterprise customers via Managed Services Partners,10000000,USD,10000000,,,3,,10,14,10000000,USD,10000000,,,Scientific and technological services,10000000,USD,10000000,1,2015-10-15,"San Francisco Bay Area, Silicon Valley, West Coast",$1M to $10M,"Comcast Ventures, Voyager Capital, Celtic House Venture Partners",$10M to $50M,2016-10-14,0,Private,95008,2014-05-10,day,For Profit,http://www.kodacloud.com,https://www.linkedin.com/company/kodacloud/,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Mobile, Science and Engineering, Software",1,Bernard Herscovici,11-50,Early Stage Venture,Series A,10000000,USD,10000000,Series A,,3,,,"81,178","80,730",,,,,,,,,,,,
TripUp,https://www.crunchbase.com/organization/tripup-cb96,,"Artificial Intelligence (AI), Business Travel","London, England, United Kingdom",Revolutionizing Business Travel with AI-Powered Assistance.,10000000,USD,10000000,,,,,3,,10000000,USD,10000000,,,,10000000,USD,10000000,1,2023-03-15,"Europe, Middle East, and Africa (EMEA)",,"Honrab Capital, Techvers Venture Studio",,,,Private,WC2H 9JQ,2022-10-24,day,For Profit,https://trip-up.co,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Travel and Tourism",2,"Sheriff Refaey, Walid El-Gendy",11-50,,Undisclosed,10000000,USD,10000000,Undisclosed,1,2,,,"82,082","81,627",,,,,,,,,,,,
Sagacito Technologies,https://www.crunchbase.com/organization/sagacito-technologies,"Sagacito Technologies is a data science and analytics start-up. Sagacito Technologies Private Limited's Annual General Meeting (AGM) was last held on N/A and as per records from Ministry of Corporate Affairs (MCA), its balance sheet was last filed on N/A.","Analytics, Cloud Data Services, Machine Learning, Management Consulting, SaaS","New Delhi, Delhi, India",Sagacito is a SaaS enterprise start-up that uses data science and machine learning to help businesses maximize profits and market share.,10000000,USD,10000000,,,,,9,10,10000000,USD,10000000,,,,10000000,USD,10000000,1,2016-07-19,Asia-Pacific (APAC),$1M to $10M,Star India Pvt Ltd,,,,Private,110048,2016-03-01,day,For Profit,http://www.sagacito.com,https://www.linkedin.com/company/13187836,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Professional Services, Software",3,"Ankit Garg, Meeta Sachdev, Yogesh Sharma",11-50,,Venture - Series Unknown,10000000,USD,10000000,Venture - Series Unknown,1,1,,,"82,172","81,713",,,,,,,,,,,,
LydianCoin,https://www.crunchbase.com/organization/lydiancoin,The First A.I. Big Data Marketing Cloud for Blockchain.,"Artificial Intelligence (AI), Blockchain, Cloud Computing, Internet, Marketing","Singapore, Central Region, Singapore",The First A.I. Big Data Marketing Cloud for Blockchain.,10000000,USD,10000000,,,,,21,,10000000,USD,10000000,,,,10000000,USD,10000000,1,2017-10-10,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",$1M to $10M,,,,,Private,189720,2017-08-22,day,For Profit,https://lydian.io,,,,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Internet Services, Other, Sales and Marketing, Science and Engineering, Software",1,Gurbaksh Chahal,11-50,,Initial Coin Offering,10000000,USD,10000000,Initial Coin Offering,,,,,"83,283","82,815",,,,,,,,,,,,
Totient,https://www.crunchbase.com/organization/totient-fb86,"Totient is an AI-driven biotechnology company that leverages tertiary lymphoid structures (TLSs) to identify novel tissue-specific antigens and develop matching high-affinity antibody therapeutics. It uses machine learning and immunoinformatics technology to pull critical insights from large, complex datasets, to quickly and accurately assemble the most potent antibody candidates. The unique applicability of the Totient platform allows the company to remain flexible and develop therapeutics for cancer, autoimmune disease, infections, and viruses.  It was founded in 2017 and is based in Cambridge, Massachusetts.","Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning","Cambridge, Massachusetts, United States",Totient is an AI-driven biotechnology company that leverages tertiary lymphoid structures.,10000000,USD,10000000,2021-06-14,day,0,,4,,10000000,USD,10000000,,Organic Chemistry,,,,,2,2021-01-05,"Greater Boston Area, East Coast, New England",$1M to $10M,"Mission BioCapital, Viva Biotech, Sands Capital Ventures, s16vc, Tau Ventures",,,3,Private,02140,2017-01-01,year,For Profit,https://totient.bio/,https://www.linkedin.com/company/totientinc/,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Science and Engineering, Software",1,Deniz Kural,1-10,M&A,Venture - Series Unknown,,,,Venture - Series Unknown,1,14,,Was Acquired,"83,593","83,123",,,,,,,,,,,,
Numeric,https://www.crunchbase.com/organization/numeric-39a8,"Companies rely on Numeric to ensure their financial data is accurate, automate the month-end close, and generate real-time insights. Rated 4.9 / 5 on G2","Accounting, Analytics, Artificial Intelligence (AI), FinTech, Software","San Francisco, California, United States",The modern platform for accounting data & ops,10000000,USD,10000000,,,,570,,,10000000,USD,10000000,,,,10000000,USD,10000000,3,2024-05-07,"San Francisco Bay Area, West Coast, Western US",$1M to $10M,"Long Journey Ventures, Fifth Down Capital, Founders Fund, Leblon Capital, Friends & Family Capital",,,,Private,,2021-05-01,day,For Profit,https://www.numeric.io/,https://www.linkedin.com/company/numeric-io,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",1,Parker Gilbert,11-50,Seed,Seed,10000000,USD,10000000,Seed,2,7,,,"84,178","83,704",,,,,,,,,,,,
Copysmith,https://www.crunchbase.com/organization/copysmith,"Copysmith uses state of the art machine learning to help you write high-performing copy in seconds, not hours. Staring at a blank page trying to brainstorm copy is both frustrating and time-consuming. Copysmith uses state-of-the-art machine learning tricks to allow you to experiment with copy faster and more efficiently. With Copysmith, you can brainstorm, manage, and evaluate copy all in the same place. Copysmithing is also up to 50X faster than copywriting.","Advertising, Artificial Intelligence (AI), Copywriting, Digital Marketing, Generative AI, Machine Learning, Marketing Automation, Software","San Francisco, California, United States","The world's best AI copywriter. Use AI to write copy for ads, product descriptions, social media posts, landing pages, blog posts, and more.",10000000,USD,10000000,,,,"28,723",43,19,10000000,USD,10000000,,,,10000000,USD,10000000,1,2021-04-21,"San Francisco Bay Area, West Coast, Western US",$1M to $10M,"PSG Equity, Harmony Venture Labs",,,,Private,,2020-10-01,day,For Profit,http://copysmith.ai/,https://www.linkedin.com/company/copysmith/,,,"Advertising, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Sales and Marketing, Science and Engineering, Software",2,"Anna Wang, Jasmine Wang",11-50,Private Equity,Private Equity,10000000,USD,10000000,Private Equity,,2,2,Made Acquisitions,"89,233","88,690",,,Women Founded,,,,,,,,,
