"Province";"Technology";"Relatedness.Density";"Complexity";"RCA";"CPC";"X.Label..CPC.";"Relatedness.Density..CPC.";"RCA..CPC."
"Limburg";"Civil engineering";31,45;57,58;0,34;"E04H";"buildings or like structures for particular purpos";17,8;0,78
"Limburg";"Civil engineering";31,45;57,58;0,34;"E05B";"locks; accessories therefor; handcuffs";6,34;0
"Limburg";"Civil engineering";31,45;57,58;0,34;"E05C";"bolts or fastening devices for wings, specially fo";6,76;0
"Limburg";"Civil engineering";31,45;57,58;0,34;"E05D";"hinges or other suspension devices for doors, wind";5,55;0
"Limburg";"Civil engineering";31,45;57,58;0,34;"E05F";"devices for moving wings into open or closed posit";12,75;0,19
"Limburg";"Civil engineering";31,45;57,58;0,34;"E05G";"safes or strong-rooms for valuables; bank protecti";0,68;0
"Limburg";"Civil engineering";31,45;57,58;0,34;"E06B";"fixed or movable closures for openings in building";21,64;0,35
"Limburg";"Civil engineering";31,45;57,58;0,34;"E06C";"ladders";5,69;0
"Limburg";"Civil engineering";31,45;57,58;0,34;"E21B";"earth or rock drilling; obtaining oil, gas, water,";15,69;0
"Limburg";"Civil engineering";31,45;57,58;0,34;"E21C";"mining or quarrying";3,04;0
"Limburg";"Civil engineering";31,45;57,58;0,34;"E21D";"shafts; tunnels; galleries; large underground cham";5,01;0
"Limburg";"Civil engineering";31,45;57,58;0,34;"E21F";"safety devices, transport, filling-up, rescue, ven";2,84;0
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E01B";"permanent way; permanent-way tools; machines for m";19,62;0
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E01C";"construction of, or surfaces for, roads, sports gr";25,51;0,64
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E01D";"bridges ";29,91;0
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E01F";"additional work, such as equipping roads or the co";13,06;0,46
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E01H";"street cleaning; cleaning of permanent ways; clean";23,51;0,58
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E02B";"hydraulic engineering";30,09;1,88
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E02D";"foundations; excavations; embankments; underground";29,98;1,17
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E02F";"dredging; soil-shifting";26,19;2,29
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E03B";"installations or methods for obtaining, collecting";12,96;0,22
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E03C";"domestic plumbing installations for fresh water or";7,2;0,36
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E03D";"water-closets or urinals with flushing devices; fl";5,25;0,32
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E03F";"sewers; cesspools";24,56;0,3
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E04B";"general building constructions; walls, e.g. partit";13,74;0,12
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E04C";"structural elements; building materials ";13,81;0,46
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E04D";"roof coverings; sky-lights; gutters; roof-working ";8,96;0,31
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E04F";"finishing work on buildings, e.g. stairs, floors";11,92;0,46
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E04G";"scaffolding; forms; shuttering; building implement";15,69;1,18
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E04H";"buildings or like structures for particular purpos";21,35;0,29
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E05B";"locks; accessories therefor; handcuffs";8,43;0,12
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E05C";"bolts or fastening devices for wings, specially fo";3,24;0,1
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E05D";"hinges or other suspension devices for doors, wind";4,79;0,1
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E05F";"devices for moving wings into open or closed posit";13,56;0,13
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E05G";"safes or strong-rooms for valuables; bank protecti";4,74;0
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E06B";"fixed or movable closures for openings in building";16,97;0,47
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E06C";"ladders";34,02;0,46
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E21B";"earth or rock drilling; obtaining oil, gas, water,";19,57;0,14
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E21C";"mining or quarrying";14,99;0,3
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E21D";"shafts; tunnels; galleries; large underground cham";10,68;0
"North Brabant";"Civil engineering";19,65;57,58;0,44;"E21F";"safety devices, transport, filling-up, rescue, ven";6,61;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E01B";"permanent way; permanent-way tools; machines for m";10,24;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E01C";"construction of, or surfaces for, roads, sports gr";27,93;2,62
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E01D";"bridges ";41,1;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E01F";"additional work, such as equipping roads or the co";43,71;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E01H";"street cleaning; cleaning of permanent ways; clean";31,62;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E02B";"hydraulic engineering";39,9;6,98
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E02D";"foundations; excavations; embankments; underground";45,55;2,89
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E02F";"dredging; soil-shifting";27,76;12,57
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E03B";"installations or methods for obtaining, collecting";43,25;8,34
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E03C";"domestic plumbing installations for fresh water or";18,89;3,32
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E03D";"water-closets or urinals with flushing devices; fl";46,55;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E03F";"sewers; cesspools";41,62;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E04B";"general building constructions; walls, e.g. partit";30,88;1,1
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E04C";"structural elements; building materials ";42,2;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E04D";"roof coverings; sky-lights; gutters; roof-working ";45,64;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E04F";"finishing work on buildings, e.g. stairs, floors";41,34;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E04G";"scaffolding; forms; shuttering; building implement";40,34;3,37
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E04H";"buildings or like structures for particular purpos";24,95;2,15
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E05B";"locks; accessories therefor; handcuffs";3,33;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E05C";"bolts or fastening devices for wings, specially fo";4,22;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E05D";"hinges or other suspension devices for doors, wind";3,32;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E05F";"devices for moving wings into open or closed posit";4,48;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E05G";"safes or strong-rooms for valuables; bank protecti";0,63;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E06B";"fixed or movable closures for openings in building";15,93;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E06C";"ladders";34,19;17,2
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E21B";"earth or rock drilling; obtaining oil, gas, water,";19,47;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E21C";"mining or quarrying";23,06;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E21D";"shafts; tunnels; galleries; large underground cham";21,99;0
"Zeeland";"Civil engineering";21,1;57,58;1,25;"E21F";"safety devices, transport, filling-up, rescue, ven";14,42;0
"Limburg";"Computer technology";9,64;84,85;1,19;"G06F";"electric digital data processing";17,14;1,36
"Limburg";"Computer technology";9,64;84,85;1,19;"G06G";"analogue computers ";7,15;0
"Limburg";"Computer technology";9,64;84,85;1,19;"G06K";"recognition of data; presentation of data; record ";16,94;2,02
"Limburg";"Computer technology";9,64;84,85;1,19;"G06M";"counting mechanisms; counting of objects not other";14,49;0
"Limburg";"Computer technology";9,64;84,85;1,19;"G06N";"computer systems based on specific computational m";16,77;0
"Limburg";"Computer technology";9,64;84,85;1,19;"G06T";"image data processing or generation, in general";34,64;0,73
"Limburg";"Computer technology";9,64;84,85;1,19;"G10L";"speech analysis or synthesis; speech recognition; ";10,14;0
"Limburg";"Computer technology";9,64;84,85;1,19;"G11C";"static stores";10,53;0
"North Brabant";"Computer technology";62,35;84,85;2,35;"G06F";"electric digital data processing";58,26;1,95
"North Brabant";"Computer technology";62,35;84,85;2,35;"G06G";"analogue computers ";80,04;5,67
"North Brabant";"Computer technology";62,35;84,85;2,35;"G06K";"recognition of data; presentation of data; record ";47,03;1,75
"North Brabant";"Computer technology";62,35;84,85;2,35;"G06M";"counting mechanisms; counting of objects not other";24,29;0
"North Brabant";"Computer technology";62,35;84,85;2,35;"G06N";"computer systems based on specific computational m";78,36;1,15
"North Brabant";"Computer technology";62,35;84,85;2,35;"G06T";"image data processing or generation, in general";60,49;3,53
"North Brabant";"Computer technology";62,35;84,85;2,35;"G10L";"speech analysis or synthesis; speech recognition; ";37,25;1,09
"North Brabant";"Computer technology";62,35;84,85;2,35;"G11C";"static stores";80,98;5,71
"Zeeland";"Computer technology";4,06;84,85;0;"G06F";"electric digital data processing";5,53;0
"Zeeland";"Computer technology";4,06;84,85;0;"G06G";"analogue computers ";3,77;0
"Zeeland";"Computer technology";4,06;84,85;0;"G06K";"recognition of data; presentation of data; record ";8,22;0
"Zeeland";"Computer technology";4,06;84,85;0;"G06M";"counting mechanisms; counting of objects not other";10,75;0
"Zeeland";"Computer technology";4,06;84,85;0;"G06N";"computer systems based on specific computational m";1,12;0
"Zeeland";"Computer technology";4,06;84,85;0;"G06T";"image data processing or generation, in general";8,05;0
"Zeeland";"Computer technology";4,06;84,85;0;"G10L";"speech analysis or synthesis; speech recognition; ";15,21;0
"Zeeland";"Computer technology";4,06;84,85;0;"G11C";"static stores";4,13;0
"Limburg";"Control";22,89;51,52;0,34;"G05B";"control or regulating systems in general; function";10,98;0,53
"Limburg";"Control";22,89;51,52;0,34;"G05D";"systems for controlling or regulating non-electric";6,33;0,31
"Limburg";"Control";22,89;51,52;0,34;"G05F";"systems for regulating electric or magnetic variab";3,25;0
"Limburg";"Control";22,89;51,52;0,34;"G07B";"ticket-issuing apparatus; taximeters; arrangements";23,95;0
"Limburg";"Control";22,89;51,52;0,34;"G07C";"time or attendance registers; registering or indic";11,3;0,17
"Limburg";"Control";22,89;51,52;0,34;"G07D";"handling‘_of coins or of paper currency or similar";31,41;0
"Limburg";"Control";22,89;51,52;0,34;"G07F";"coin-freed or like apparatus";15,8;0
"Limburg";"Control";22,89;51,52;0,34;"G07G";"registering the receipt of cash, valuables, or tok";17,28;0
"Limburg";"Control";22,89;51,52;0,34;"G08B";"signalling or calling systems; order telegraphs; a";12,71;0,56
"Limburg";"Control";22,89;51,52;0,34;"G08G";"traffic control systems (guiding railway traffic, ";9,82;0,45
"Limburg";"Control";22,89;51,52;0,34;"G09B";"educational or demonstration appliances; appliance";22,24;0
"North Brabant";"Control";45,11;51,52;0,75;"G05B";"control or regulating systems in general; function";31,81;0,66
"North Brabant";"Control";45,11;51,52;0,75;"G05D";"systems for controlling or regulating non-electric";21,56;0,28
"North Brabant";"Control";45,11;51,52;0,75;"G05F";"systems for regulating electric or magnetic variab";51,56;3,18
"North Brabant";"Control";45,11;51,52;0,75;"G07B";"ticket-issuing apparatus; taximeters; arrangements";21,46;0,47
"North Brabant";"Control";45,11;51,52;0,75;"G07C";"time or attendance registers; registering or indic";19,25;0,3
"North Brabant";"Control";45,11;51,52;0,75;"G07D";"handling‘_of coins or of paper currency or similar";17,68;0,14
"North Brabant";"Control";45,11;51,52;0,75;"G07F";"coin-freed or like apparatus";24,94;0,45
"North Brabant";"Control";45,11;51,52;0,75;"G07G";"registering the receipt of cash, valuables, or tok";21,48;0
"North Brabant";"Control";45,11;51,52;0,75;"G08B";"signalling or calling systems; order telegraphs; a";36,26;1,77
"North Brabant";"Control";45,11;51,52;0,75;"G08G";"traffic control systems (guiding railway traffic, ";29;0,4
"North Brabant";"Control";45,11;51,52;0,75;"G09B";"educational or demonstration appliances; appliance";45,03;1,74
"Zeeland";"Control";8,37;51,52;0;"G05B";"control or regulating systems in general; function";11,47;0
"Zeeland";"Control";8,37;51,52;0;"G05D";"systems for controlling or regulating non-electric";17,48;0
"Zeeland";"Control";8,37;51,52;0;"G05F";"systems for regulating electric or magnetic variab";0,74;0
"Zeeland";"Control";8,37;51,52;0;"G07B";"ticket-issuing apparatus; taximeters; arrangements";7,74;0
"Zeeland";"Control";8,37;51,52;0;"G07C";"time or attendance registers; registering or indic";9,57;0
"Zeeland";"Control";8,37;51,52;0;"G07D";"handling‘_of coins or of paper currency or similar";7,45;0
"Zeeland";"Control";8,37;51,52;0;"G07F";"coin-freed or like apparatus";7,97;0
"Zeeland";"Control";8,37;51,52;0;"G07G";"registering the receipt of cash, valuables, or tok";10,04;0
"Zeeland";"Control";8,37;51,52;0;"G08B";"signalling or calling systems; order telegraphs; a";6,19;0
"Zeeland";"Control";8,37;51,52;0;"G08G";"traffic control systems (guiding railway traffic, ";4,83;0
"Zeeland";"Control";8,37;51,52;0;"G09B";"educational or demonstration appliances; appliance";9,56;0
"Limburg";"Digital communication ";19,33;100;0,24;"H04L";"transmission of digital information, e.g. telegrap";16,02;0,25
"North Brabant";"Digital communication ";81,49;100;1,48;"H04L";"transmission of digital information, e.g. telegrap";57,06;1,37
"Zeeland";"Digital communication ";0,4;100;0;"H04L";"transmission of digital information, e.g. telegrap";1,77;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"F21K";"light sources not otherwise provided for";3,59;0,49
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"F21L";"lighting devices or systems thereof, being portabl";1,47;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"F21S";"non-portable lighting devices or systems thereof ";6,43;0,55
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"F21V";"functional features or details of lighting devices";5,3;0,43
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"F21W";"indexing scheme associated with subclasses f21l, f";1,73;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"F21Y";"indexing scheme associated with subclasses f21l, f";1,89;0,55
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H01C";"resistors";32,12;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H01F";"magnets; inductances; transformers; selection of m";6,19;0,41
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H01G";"capacitors; capacitors, rectifiers, detectors, swi";14,84;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H01H";"electric switches; relays; selectors; emergency pr";7,19;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H01J";"electric discharge tubes or discharge lamps";34,95;2,91
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H01K";"electric incandescent lamps";30,62;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H01M";"processes or means, e.g. batteries, for the direct";9,56;0,22
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H01R";"electrically-conductive connections; structural as";7,68;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H01T";"spark gaps; overvoltage arresters using spark gaps";5,59;1,05
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H02B";"boards, substations, or switching arrangements for";3,19;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H02G";"installation of electric cables or lines, or of co";11,09;0,14
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H02H";"emergency protective circuit arrangements";15,46;0
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H02J";"circuit arrangements or systems for supplying or d";4,34;0,37
"Limburg";"Electrical machinery, apparatus, energy";19,98;54,55;0,32;"H02K";"dynamo-electric machines";7,27;0,12
