Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - Accéder,https://www.crunchbase.com/funding_round/accéder-7517-pre-seed--25347279,Accéder,https://www.crunchbase.com/organization/accéder-7517,Pre-Seed,150000,USD,150000,2023-02-06,Seed,2000000,USD,2000000,Yes,AI SaaS for Supply Chain Planning,"Artificial Intelligence (AI), Consumer Goods, Manufacturing, Software, Supply Chain Management",,,https://www.acceder.io/,,150000,USD,150000,Seed,1,"Andrés Elosúa, Lucia Almaraz McCaw","Andrés Elosúa, Lucia Almaraz McCaw",2,,"47,967"
"Pre Seed Round - Yuwei Future Technology Co., Ltd.",https://www.crunchbase.com/funding_round/skygate-technology-limited-pre-seed--ed8671d3,"Yuwei Future Technology Co., Ltd.",https://www.crunchbase.com/organization/skygate-technology-limited,Pre-Seed,200000,USD,200000,2023-02-04,Seed,,,,Yes,Yuwei Future Technology allows individuals without drawing skills to transform their stories into voiced comics using advanced technology.,"Artificial Intelligence (AI), Children, Film Production",,"Central, Hong Kong Island, Hong Kong, Asia",https://bombnovalai.com,,2600000,USD,2600000,Seed,2,Beijing High Technology Venture Capital,Beijing High Technology Venture Capital,1,,"48,717"
Series A - Space Cloud AI,https://www.crunchbase.com/funding_round/spacecloudplay-series-a--b5351d43,Space Cloud AI,https://www.crunchbase.com/organization/spacecloudplay,Series A,120000,USD,120000,2023-03-12,Early Stage Venture,,,,Yes,Space Cloud AI is a research laboratory dedicated to harnessing the capabilities of artificial intelligence to develop innovative.,Artificial Intelligence (AI),,"Santa Catarina, Sao Paulo, Brazil, South America",https://spacecloud.gg/,,264971,USD,264971,Early Stage Venture,4,,,,,"48,944"
Grant - Colomba Link,https://www.crunchbase.com/funding_round/colomba-link-grant--842fac2b,Colomba Link,https://www.crunchbase.com/organization/colomba-link,Grant,150000,EUR,169100,2022-02-01,,,,,No,"Colomba Link revolutionizes the IoT industry with the AI-powered Monidas platform, offering advanced tools for monitoring and data analysis.","Artificial Intelligence (AI), Cloud Data Services, Information Technology, Internet of Things",,"Basel, Basel-Stadt, Switzerland, Europe",https://colomba.link/en/,,302339,USD,302339,Seed,3,,The Next Generation Internet,1,,"49,319"
Series A - Pixel I Solutions,https://www.crunchbase.com/funding_round/pixel-i-solutions-series-a--edb884c4,Pixel I Solutions,https://www.crunchbase.com/organization/pixel-i-solutions,Series A,140000,USD,140000,2023-05-14,Early Stage Venture,169000,USD,169000,Yes,Pixel I Solutions- Promoting business growth through AI integration and customized AI/ML -powered IT solutions.,"Artificial Intelligence (AI), CMS, E-Commerce, E-Commerce Platforms, Machine Learning, Mobile Apps, Web Apps, Web Design, Web Development",,"Hanoi, NA - Vietnam, Vietnam, Asia",https://pixelisolutions.com/,,297000,USD,297000,Early Stage Venture,3,,"AiViet Venture, Vietnam Innovative Startup Accelerator",2,,"49,386"
Pre Seed Round - Vammon,https://www.crunchbase.com/funding_round/vammon-pre-seed--860ef4c3,Vammon,https://www.crunchbase.com/organization/vammon,Pre-Seed,95000,EUR,96751,2022-07-06,Seed,600000,EUR,611058,Yes,Vammon is an artificial intelligence algorithm that helps transporters find a load.,"Artificial Intelligence (AI), Consulting, Logistics, Online Portals, Professional Services, Software",,"Milano, Lombardia, Italy, Europe",https://vammon.com,$1M to $10M,95000,EUR,96751,Seed,1,Business angels,Business angels,1,1,"49,408"
Series A - PDFBeacon (PVT) LTD,https://www.crunchbase.com/funding_round/pdfbeacon-pvt-ltd-series-a--ccf4aa8f,PDFBeacon (PVT) LTD,https://www.crunchbase.com/organization/pdfbeacon-pvt-ltd,Series A,120000,USD,120000,2023-03-24,Early Stage Venture,500000,USD,500000,Yes,"PDFBeacon (PVT) LTD is an AI-powered startup that converts websites to PDF in seconds, preserving formatting and quality effortlessly.","Apps, Artificial Intelligence (AI), Internet, IT Management, Machine Learning, SaaS, Software, Web Apps",,"Colombo, Western, Sri Lanka, Asia",https://html-pdf-conversion.com/,,249000,USD,249000,Early Stage Venture,3,,"Capital Maharaja Group - CMG, Startup Weekend",2,,"50,995"
Pre Seed Round - Communiti Labs,https://www.crunchbase.com/funding_round/communiti-labs-pre-seed--8ad14d7e,Communiti Labs,https://www.crunchbase.com/organization/communiti-labs,Pre-Seed,225000,AUD,153181,2023-02-23,Seed,,,,Yes,Communiti Labs is a developer of an artificial intelligence community engagement platform designed to facilitate meaningful interactions.,"Analytics, Artificial Intelligence (AI), Database, Infrastructure, Software",,"Melbourne, Victoria, Australia, Oceania",https://www.communitilabs.com/,,225000,AUD,153181,Seed,2,,Antler,1,,"51,001"
Grant - Anya,https://www.crunchbase.com/funding_round/latchaid-grant--f71545be,Anya,https://www.crunchbase.com/organization/latchaid,Grant,100000,GBP,121550,2022-12-19,,,,,No,"Anya is a unique pregnancy, baby & breastfeeding app using AI and 3D animation to support and inform parents across 1,001 days of parenting","3D Technology, Artificial Intelligence (AI), Machine Learning, Software",,"Kemble, Gloucestershire, United Kingdom, Europe",https://anya.health,,1100000,GBP,1428460,Seed,3,SBRI Healthcare,SBRI Healthcare,1,,"52,646"
Seed Round - Mowito,https://www.crunchbase.com/funding_round/mowito-seed--f54fc4cb,Mowito,https://www.crunchbase.com/organization/mowito,Seed,250000,USD,250000,2022-05-17,Seed,,,,Yes,Mowito develops robots for automating dark stores and convenience stores.,"Artificial Intelligence (AI), Industrial Automation, Intelligent Systems, Robotics, Software",,"Bengaluru, Karnataka, India, Asia",https://mowito.in/,,250000,USD,250000,Seed,2,,"Newchip Accelerator, Pareto Holdings",2,,"52,330"
Pre Seed Round - TENN.ai,https://www.crunchbase.com/funding_round/tenn-ai-pre-seed--7a784df8,TENN.ai,https://www.crunchbase.com/organization/tenn-ai,Pre-Seed,250000,USD,250000,2023-01-29,Seed,50000000,USD,50000000,Yes,The Enterprise Neural Network (TENN.ai) is the most advanced Enterprise AI Platform for the Arabic language,"Artificial Intelligence (AI), Generative AI, Information Technology, Machine Learning, Natural Language Processing, Robotic Process Automation (RPA), Robotics, Software Engineering",,"Doha, Ad Dawhah, Qatar, Asia",https://tenn.ai,,375000,USD,375000,Seed,3,Firas Sleiman,Firas Sleiman,1,,"53,453"
Pre Seed Round - FLUIX,https://www.crunchbase.com/funding_round/fluix-c09f-pre-seed--d9c8f799,FLUIX,https://www.crunchbase.com/organization/fluix-c09f,Pre-Seed,120000,USD,120000,2022-02-07,Seed,,,,Yes,FLUIX is an Enterprise AI CoPilot that saves critical buildings such as data centers up to 40% in energy costs.,"Artificial Intelligence (AI), Computer, Data Center, Data Center Automation, Heating, Ventilation, and Air Conditioning (HVAC), Information Technology, Infrastructure, IT Infrastructure, Machine Learning, Manufacturing",,"San Francisco, California, United States, North America",https://www.fluix.ai/,$1M to $10M,490000,USD,490000,Seed,5,Techstars,Techstars,1,,"52,893"
Series A - AI Spartanz LK,https://www.crunchbase.com/funding_round/ai-spartanz-series-a--360c7a72,AI Spartanz LK,https://www.crunchbase.com/organization/ai-spartanz,Series A,200000,USD,200000,2023-04-08,Early Stage Venture,300000,USD,300000,Yes,AI Spartanz All-in-one platform to generate AI content and start making money in minutes.,"Artificial Intelligence (AI), Content Creators, Digital Marketing, Generative AI, Information Technology, Machine Learning",,"Colombo, Western, Sri Lanka, Asia",https://aispartanz.lk/,,270000,USD,270000,Early Stage Venture,2,,Techstars,1,,"55,089"
Pre Seed Round - AlphacomSolution,https://www.crunchbase.com/funding_round/alphacomsolution-pre-seed--ef4b2b5c,AlphacomSolution,https://www.crunchbase.com/organization/alphacomsolution,Pre-Seed,200000,USD,200000,2022-06-28,Seed,8500000,USD,8500000,Yes,"We Build Your Own Cloud Paas/Saas Critical Communication Ecosystem. You Decide to Value Your Community: trading energy,security, transport","Air Transportation, Artificial Intelligence (AI), Banking, Energy, National Security, Public Safety, Security, Space Travel, Transportation, Unified Communications",,"Liège, Liege, Belgium, Europe",https://alphacomsolution.com/,,1200000,USD,1200000,Seed,2,,Ontario Inc,1,,"55,817"
Seed Round - Web Panther,https://www.crunchbase.com/funding_round/web-panther-seed--0b0efe2c,Web Panther,https://www.crunchbase.com/organization/web-panther,Seed,86000,USD,86000,2023-02-20,Seed,122000,USD,122000,Yes,AIoT Solutions with the Integrated Platforms,"Artificial Intelligence (AI), Information Technology, Internet of Things",,"Jaffna, Eastern, Sri Lanka, Asia",https://webpanther.net/,,268000,USD,268000,Early Stage Venture,3,,Startup School,1,,"55,469"
Pre Seed Round - Sapien Secure,https://www.crunchbase.com/funding_round/sapien-secure-pre-seed--afaf4d99,Sapien Secure,https://www.crunchbase.com/organization/sapien-secure,Pre-Seed,250000,USD,250000,2023-03-08,Seed,,,,Yes,"Sapien Secure offers services to healthcare using AI for billing audit, requisition automation, medical data mining, and de-identification.","Artificial Intelligence (AI), Health Care, Hospital, Software",,"Vancouver, British Columbia, Canada, North America",https://www.sapiensecure.io/,,250000,USD,250000,Seed,1,,Newchip Accelerator,1,,"55,539"
Pre Seed Round - 12New.AI,https://www.crunchbase.com/funding_round/12new-ai-pre-seed--a13909dd,12New.AI,https://www.crunchbase.com/organization/12new-ai,Pre-Seed,250000,USD,250000,2023-01-01,Seed,,,,Yes,AI products reduce operational costs of businesses & governments to ZERO,"Artificial Intelligence (AI), Cloud Security, Legal Tech, Machine Learning, Public Safety, SaaS",,"Claymont, Delaware, United States, North America",https://12new.ai,,250000,USD,250000,Seed,1,,Vitaliy Goncharuk,1,,"56,942"
Seed Round - Narratize,https://www.crunchbase.com/funding_round/narratize-seed--babb66d7,Narratize,https://www.crunchbase.com/organization/narratize,Seed,100000,USD,100000,2023-05-12,Seed,,,,Yes,AI-powered storytelling platform,Artificial Intelligence (AI),Women Founded,"Cincinnati, Ohio, United States, North America",http://www.narratize.com/,,2200000,USD,2200000,Seed,2,,HearstLab,1,,"57,733"
Grant - Conveyo,https://www.crunchbase.com/funding_round/conveyo-grant--1e87dc74,Conveyo,https://www.crunchbase.com/organization/conveyo,Grant,100000,USD,100000,2023-05-25,,,,,No,Conveyo automates residential property transactions making them instant and hassle free.,"Artificial Intelligence (AI), B2C, Legal Tech, PropTech, Real Estate, Service Industry",,"London, England, United Kingdom, Europe",https://www.conveyo.io/,,294413,USD,294413,Seed,2,Geovation,Geovation,1,,"56,957"
Pre Seed Round - Vocaire,https://www.crunchbase.com/funding_round/vocaire-pre-seed--1be9b870,Vocaire,https://www.crunchbase.com/organization/vocaire,Pre-Seed,125000,USD,125000,2023-05-01,Seed,,,,Yes,Vocaire is a startup that focuses on empowering physical therapists with AI technologies.,"Artificial Intelligence (AI), Health Care, Life Science, Therapeutics",,"Denmark, South Carolina, United States, North America",https://vocaire.ai/,,125000,USD,125000,Seed,1,,Antler,1,,"57,417"
Seed Round - Soar,https://www.crunchbase.com/funding_round/soar-5200-seed--7896b427,Soar,https://www.crunchbase.com/organization/soar-5200,Seed,250000,USD,250000,2022-06-09,Seed,,,,Yes,AI powered human development platform,"Artificial Intelligence (AI), Consulting, E-Commerce Platforms, Education, Software",,"Provo, Utah, United States, North America",https://www.soar.com/,$1M to $10M,250000,USD,250000,Seed,2,"SHRM, SHRMLabs","Broad Street Bulls, Builders + Backers, SHRM, SHRMLabs",4,1,"58,791"
Series A - Silent Falcon UAS Technologies,https://www.crunchbase.com/funding_round/silent-falcon-series-a--d85d32ff,Silent Falcon UAS Technologies,https://www.crunchbase.com/organization/silent-falcon,Series A,112000,USD,112000,2023-03-07,Early Stage Venture,,,,Yes,SF is using proprietary generative AI and predictive analytics to lower airport management cost and improve safety.,"Analytics, Computer, Data Visualization, Drones, Generative AI, Information Technology, Predictive Analytics, Security, Software",,"Front Royal, Virginia, United States, North America",http://www.silentfalconuas.com,$1M to $10M,12987709,USD,12987709,Early Stage Venture,7,,New Mexico Angels,1,,"59,304"
Angel Round - Flair - Air Analytics,https://www.crunchbase.com/funding_round/flair-air-analytics-angel--cb696077,Flair - Air Analytics,https://www.crunchbase.com/organization/flair-air-analytics,Angel,122500,USD,122500,2023-02-01,Seed,2250000,USD,2250000,Yes,Flair is a B2B proptech/healthtech that creates wellness focused on people and reduces the carbon footprint.,"B2B, Facility Management, Intelligent Systems, Property Management, PropTech, Smart Building",,"Santiago, Region Metropolitana, Chile, South America",https://goflair.cl/,,222500,USD,222500,Seed,2,,Platanus,1,,"60,324"
Pre Seed Round - Entrii Analytics,https://www.crunchbase.com/funding_round/entrii-es-pre-seed--2c4bed09,Entrii Analytics,https://www.crunchbase.com/organization/entrii-es,Pre-Seed,185000,EUR,198052,2023-01-01,Seed,,,,Yes,Entrii Analytics is an AI powered market intelligence Saas,"Analytics, Artificial Intelligence (AI), Big Data, Business Intelligence, Machine Learning",,"Valencia, Comunidad Valenciana, Spain, Europe",http://www.entrii.es/,,315000,EUR,353446,Seed,2,,Startupxplore,1,,"60,966"
Pre Seed Round - Streamline Media Limited,https://www.crunchbase.com/funding_round/streamline-media-limited-pre-seed--375ecdfe,Streamline Media Limited,https://www.crunchbase.com/organization/streamline-media-limited,Pre-Seed,87000,GBP,105981,2023-03-17,Seed,3000000,GBP,3654526,Yes,"We empower creators by giving them complete control of their creative work, and ensuring they can be paid fairly.","Artificial Intelligence (AI), Graphic Design, Music, SaaS, Software, Video Editing",,"Oxford, Oxfordshire, United Kingdom, Europe",https://www.streamline-media.net,,87000,GBP,105981,Seed,2,,"EXPERT DOJO, Nidobirds Ventures",2,,"60,786"
Series A - Taskly.lk,https://www.crunchbase.com/funding_round/taskly-lk-series-a--1e555560,Taskly.lk,https://www.crunchbase.com/organization/taskly-lk,Series A,112000,USD,112000,2023-03-27,Early Stage Venture,500000,USD,500000,Yes,Taskly.lk is an Next-Gen AI/ML-integrated CRM Software Solution that has changed the way businesses manage their customer relationships.,"Artificial Intelligence (AI), CRM, Customer Service, Information Technology, Machine Learning, Project Management, Software",,"Colombo, Western, Sri Lanka, Asia",https://www.taskly.lk/,,276000,USD,276000,Early Stage Venture,3,,AngelHack,1,,"60,892"
Grant - GIGGED LTD,https://www.crunchbase.com/funding_round/gigged-ltd-grant--2d5e91fd,GIGGED LTD,https://www.crunchbase.com/organization/gigged-ltd,Grant,100000,GBP,133349,2022-03-01,,,,,No,Gigged AI is an artificial intelligence-powered platform designed for swiftly sourcing tech talent.,"Artificial Intelligence (AI), Computer, SaaS, Software",,"Glasgow, Glasgow City, United Kingdom, Europe",https://giggedai.uk,,2395000,GBP,3026324,Seed,4,Scottish Enterprise,Scottish Enterprise,1,,"61,006"
Pre Seed Round - HYVV,https://www.crunchbase.com/funding_round/hyvv-pre-seed--4f93173a,HYVV,https://www.crunchbase.com/organization/hyvv,Pre-Seed,105000,USD,105000,2023-04-05,Seed,1500000,USD,1500000,Yes,"Startups, start here. Hyvv is an all-in-one operating system that takes any founder from idea to MVP in one platform.","Artificial Intelligence (AI), Freelance, Marketplace, Operating Systems, PaaS, Professional Services, Project Management, SaaS",,"Fort Collins, Colorado, United States, North America",http://www.hyvv.io,,105000,USD,105000,Seed,1,Acadian Capital Ventures,Acadian Capital Ventures,1,,"61,302"
Pre Seed Round - CModel,https://www.crunchbase.com/funding_round/c-model-pre-seed--6e6f40bf,CModel,https://www.crunchbase.com/organization/c-model,Pre-Seed,120000,USD,120000,2023-05-08,Seed,,,,Yes,"Empowering Leaders with Decision Intelligence: Driving Action, Delivering Exceptional Outcomes","Analytics, Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Productivity Tools, SaaS","Black Led, Women Founded, Women Led","Vallejo, California, United States, North America",https://www.cmodel.io,,1345000,USD,1345000,Seed,4,,Techstars,1,1,"61,410"
